group_dimension,group_value,mean_absolute_error,mean_signed_error,median_absolute_error,median_absolute_percentage_error,median_signed_error,model,p90_absolute_error,p90_absolute_percentage_error,percentage_denominator_floor,r_squared,root_mean_squared_error,sample_count,setting,spearman_rank_correlation,target
by_communication_round_interval,81-100,18.33398667150452,-18.33398667150452,18.550955031200097,1.2988397476333784,-18.550955031200097,event_structure,23.709914338005994,1.441504589442059,0.001,-31.581500757639752,18.884493244576614,200,shd_to_ssc_transfer,-0.5488969105569651,idle_adjusted_energy_joules
without_history,all,18.053408148746456,-18.053408148746456,18.197755809091753,1.3075338704626476,-18.197755809091753,event_structure,23.101775727468784,1.4709951181713425,0.001,-30.564413555599344,18.620657627763357,20,shd_to_ssc_transfer,-0.4285714285714286,idle_adjusted_energy_joules
with_history,all,18.425085951457202,-18.425085951457202,18.5154032234067,1.3029217964466129,-18.5154032234067,event_structure,23.627808401014427,1.4406058597901623,0.001,-30.4575648826412,19.00437590429376,980,shd_to_ssc_transfer,-0.5586542901269946,idle_adjusted_energy_joules
joint,all,15.032571350076648,-15.032571350076648,15.06425931207916,1.0636162153282318,-15.06425931207916,historical_spike,19.544735141222578,1.124084365030329,0.001,-19.7550371336047,15.43138473920945,1000,shd_to_ssc_transfer,-0.1009124209124209,idle_adjusted_energy_joules
per_dataset,ssc,15.032571350076648,-15.032571350076648,15.06425931207916,1.0636162153282318,-15.06425931207916,historical_spike,19.544735141222578,1.124084365030329,0.001,-19.7550371336047,15.43138473920945,1000,shd_to_ssc_transfer,-0.1009124209124209,idle_adjusted_energy_joules
per_seed,27,15.032571350076648,-15.032571350076648,15.06425931207916,1.0636162153282318,-15.06425931207916,historical_spike,19.544735141222578,1.124084365030329,0.001,-19.7550371336047,15.43138473920945,1000,shd_to_ssc_transfer,-0.1009124209124209,idle_adjusted_energy_joules
by_client_size_quartile,1,10.633437189151087,-10.633437189151087,10.753793746218333,1.0602339730278931,-10.753793746218333,historical_spike,12.454025095819539,1.1320902989482577,0.001,-44.91032229861338,10.748646164709333,200,shd_to_ssc_transfer,0.25340133503337586,idle_adjusted_energy_joules
by_client_size_quartile,2,13.538705099914914,-13.538705099914914,13.78813401221376,1.0617841617951915,-13.78813401221376,historical_spike,15.189804243876745,1.128551601460433,0.001,-70.07074670797499,13.635876736447255,260,shd_to_ssc_transfer,0.14396048189151636,idle_adjusted_energy_joules
by_client_size_quartile,3,15.625485084461433,-15.625485084461433,15.916620837691179,1.066556756446377,-15.916620837691179,historical_spike,17.0344419254868,1.1237799336701138,0.001,-115.03686944458124,15.702991039746866,251,shd_to_ssc_transfer,0.1432191235059761,idle_adjusted_energy_joules
by_client_size_quartile,4,18.905964809926406,-18.905964809926406,18.659773403400628,1.0635745784882775,-18.659773403400628,historical_spike,22.049942159003717,1.1111520452348926,0.001,-65.25918401078256,19.041453171033165,289,shd_to_ssc_transfer,0.2517206578371714,idle_adjusted_energy_joules
by_sequence_length_quartile,1,12.064286311305612,-12.064286311305612,12.426874834274976,1.0554601280890539,-12.426874834274976,historical_spike,14.623403870503727,1.1010010302859747,0.001,-42.628333514548714,12.234909125071914,210,shd_to_ssc_transfer,-0.41228988023699925,idle_adjusted_energy_joules
by_sequence_length_quartile,2,17.07052431460259,-17.07052431460259,16.277242949976163,1.0489143132850152,-16.277242949976163,historical_spike,22.152585468246393,1.1132108318667855,0.001,-33.53166632703607,17.36654527176794,241,shd_to_ssc_transfer,-0.14193529028496968,idle_adjusted_energy_joules
by_sequence_length_quartile,3,13.76324662878893,-13.76324662878893,13.293249498678552,1.0714390849000544,-13.293249498678552,historical_spike,20.38204964354961,1.150254667134753,0.001,-13.423901255638434,14.223830495075111,290,shd_to_ssc_transfer,0.2247196346178211,idle_adjusted_energy_joules
by_sequence_length_quartile,4,16.964221399746926,-16.964221399746926,17.318608582957626,1.0721245706678055,-17.318608582957626,historical_spike,18.714696857750724,1.1372286698883323,0.001,-94.68768035743891,17.054898913899063,259,shd_to_ssc_transfer,0.18955249652924072,idle_adjusted_energy_joules
by_communication_round_interval,1-20,15.052743179435865,-15.052743179435865,15.18976170607176,1.074842417300658,-15.18976170607176,historical_spike,18.894286586783117,1.1302905992720318,0.001,-23.24566829006071,15.398751489899619,200,shd_to_ssc_transfer,-0.21152328808220208,idle_adjusted_energy_joules
by_communication_round_interval,21-40,15.002405091500709,-15.002405091500709,14.837879037318999,1.0766490208938992,-14.837879037318999,historical_spike,19.85902194957684,1.1309921841929809,0.001,-19.612910945998454,15.412520994959126,200,shd_to_ssc_transfer,-0.13663991599789996,idle_adjusted_energy_joules
by_communication_round_interval,41-60,15.03000287727544,-15.03000287727544,15.217393290117897,1.0609897150942023,-15.217393290117897,historical_spike,19.442340896139804,1.1172194164504203,0.001,-18.22921205798241,15.45423708448204,200,shd_to_ssc_transfer,-0.07426535663391585,idle_adjusted_energy_joules
by_communication_round_interval,61-80,15.233740495385963,-15.233740495385963,15.081032011136392,1.050679698017279,-15.081032011136392,historical_spike,20.185393176792036,1.1180687919727434,0.001,-18.574476421560835,15.652115286547469,200,shd_to_ssc_transfer,-0.009816245406135155,idle_adjusted_energy_joules
by_communication_round_interval,81-100,14.843965106785253,-14.843965106785253,14.892163449654529,1.0524652361196227,-14.892163449654529,historical_spike,19.369794530753744,1.1022721026927766,0.001,-20.209313367513733,15.236425669199365,200,shd_to_ssc_transfer,-0.1719762994074852,idle_adjusted_energy_joules
without_history,all,14.847784265982014,-14.847784265982014,15.042047955799033,1.0716679640050306,-15.042047955799033,historical_spike,18.849700260708616,1.1105220744333264,0.001,-20.217580755665846,15.266661785119586,20,shd_to_ssc_transfer,-0.35639097744360904,idle_adjusted_energy_joules
with_history,all,15.03634251505817,-15.03634251505817,15.06425931207916,1.0631352266123224,-15.06425931207916,historical_spike,19.544735141222578,1.124084365030329,0.001,-19.74989220655375,15.434728127693008,980,shd_to_ssc_transfer,-0.09566091695180005,idle_adjusted_energy_joules
joint,all,3.150756947788891,3.150756947788891,2.7728245749312306,0.19026698824077332,2.7728245749312306,diagnostic_oracle,5.528560457783473,0.4398483109123386,0.001,-0.08566283551366105,3.529316671465574,1000,shd_to_ssc_transfer,0.8957677037677039,idle_adjusted_energy_joules
per_dataset,ssc,3.150756947788891,3.150756947788891,2.7728245749312306,0.19026698824077332,2.7728245749312306,diagnostic_oracle,5.528560457783473,0.4398483109123386,0.001,-0.08566283551366105,3.529316671465574,1000,shd_to_ssc_transfer,0.8957677037677039,idle_adjusted_energy_joules
per_seed,27,3.150756947788891,3.150756947788891,2.7728245749312306,0.19026698824077332,2.7728245749312306,diagnostic_oracle,5.528560457783473,0.4398483109123386,0.001,-0.08566283551366105,3.529316671465574,1000,shd_to_ssc_transfer,0.8957677037677039,idle_adjusted_energy_joules
by_client_size_quartile,1,2.2444128640324523,2.2444128640324523,1.933731817021938,0.1949696415404495,1.933731817021938,diagnostic_oracle,3.528461516314774,0.407178616998878,0.001,-1.6807747490041098,2.5973397245211456,200,shd_to_ssc_transfer,0.5974784369609242,idle_adjusted_energy_joules
by_client_size_quartile,2,3.038599540659799,3.038599540659799,2.614008053216879,0.20052399906279256,2.614008053216879,diagnostic_oracle,5.862475434074469,0.5894333826281656,0.001,-3.35879956057083,3.3769223677044273,260,shd_to_ssc_transfer,0.49367730747041083,idle_adjusted_energy_joules
by_client_size_quartile,3,3.170704549949013,3.170704549949013,2.7742599613438834,0.1852098529280109,2.7742599613438834,diagnostic_oracle,5.5284358056045,0.4777083731602089,0.001,-4.713230067954708,3.4843777973062555,251,shd_to_ssc_transfer,0.27591348890153666,idle_adjusted_energy_joules
by_client_size_quartile,4,3.8615628109814883,3.8615628109814883,3.4044396287891097,0.18723811757051947,3.4044396287891097,diagnostic_oracle,6.617154231512556,0.4007909951171287,0.001,-2.2214629364532112,4.198591449091281,289,shd_to_ssc_transfer,0.7151364196794338,idle_adjusted_energy_joules
by_sequence_length_quartile,1,2.3692710962320813,2.3692710962320813,2.1914577995946365,0.1772734478828653,2.1914577995946365,diagnostic_oracle,3.716429899053405,0.3355131213431372,0.001,-1.0841241768585248,2.6741036179811375,210,shd_to_ssc_transfer,0.7729550070782297,idle_adjusted_energy_joules
by_sequence_length_quartile,2,3.568397990132366,3.568397990132366,3.173252458132506,0.18593288277734596,3.173252458132506,diagnostic_oracle,6.181919341653057,0.4624982490595181,0.001,-0.7531093146150694,3.9129938339740167,241,shd_to_ssc_transfer,0.7671821953979632,idle_adjusted_energy_joules
by_sequence_length_quartile,3,3.1959422168351983,3.1959422168351983,2.6796059323856785,0.20322942564222546,2.6796059323856785,diagnostic_oracle,6.0070396951972285,0.5696496456886734,0.001,0.07431066089527982,3.6033614578056743,290,shd_to_ssc_transfer,0.865065433965142,idle_adjusted_energy_joules
by_sequence_length_quartile,4,3.345184784077398,3.345184784077398,2.996713963782682,0.1858534402829555,2.996713963782682,diagnostic_oracle,5.545327806425143,0.4077208445540097,0.001,-3.444162264006219,3.6754971474449323,259,shd_to_ssc_transfer,0.6421104979244513,idle_adjusted_energy_joules
by_communication_round_interval,1-20,3.139144725983391,3.139144725983391,2.872196664296771,0.19476800006114878,2.872196664296771,diagnostic_oracle,5.155427992341211,0.406592898004059,0.001,-0.2416440261339181,3.4847127336534847,200,shd_to_ssc_transfer,0.8969069226730669,idle_adjusted_energy_joules
by_communication_round_interval,21-40,3.6737799307444816,3.6737799307444816,3.4567842956856616,0.2459890472410714,3.4567842956856616,diagnostic_oracle,6.020641862328796,0.4640562100489046,0.001,-0.4215200267494572,4.047440834673073,200,shd_to_ssc_transfer,0.8829280732018302,idle_adjusted_energy_joules
by_communication_round_interval,41-60,3.0038138260754033,3.0038138260754033,2.616583327589094,0.17406733082595938,2.616583327589094,diagnostic_oracle,4.843567738320665,0.39827068103213076,0.001,0.0924030304664657,3.3574793067045405,200,shd_to_ssc_transfer,0.9213275331883298,idle_adjusted_energy_joules
by_communication_round_interval,61-80,2.8799525323042814,2.8799525323042814,2.5539955873986058,0.16995346494119254,2.5539955873986058,diagnostic_oracle,4.489012375884505,0.3228662621099487,0.001,0.16114514762648902,3.2401966704227765,200,shd_to_ssc_transfer,0.9025080627015677,idle_adjusted_energy_joules
by_communication_round_interval,81-100,3.057093723836896,3.057093723836896,2.5951787186347905,0.1808928417626402,2.5951787186347905,diagnostic_oracle,5.388077190605083,0.4279506633220404,0.001,-0.09485442399888866,3.4617681801631868,200,shd_to_ssc_transfer,0.8886147153678843,idle_adjusted_energy_joules
without_history,all,3.5637415066604268,3.5637415066604268,2.992207615894344,0.21435022760879308,2.992207615894344,diagnostic_oracle,7.200186933584651,0.4789028382697576,0.001,-0.41659425804479167,3.9447446067101404,20,shd_to_ssc_transfer,0.8917293233082706,idle_adjusted_energy_joules
with_history,all,3.14232869148539,3.14232869148539,2.761387745134533,0.1898306607034127,2.761387745134533,diagnostic_oracle,5.517005570413529,0.4294265679712084,0.001,-0.0794043643456972,3.5203281339464016,980,shd_to_ssc_transfer,0.8959368226866421,idle_adjusted_energy_joules
joint,all,0.872439579095,0.872439579095,0.8887853655,0.6286866003497271,0.8887853655,constant,1.2250193145,1.1369266664296513,0.001,-10.444605952629407,0.9132501489329973,1000,ssc_to_shd_transfer,0.0,client_wall_time_seconds
per_dataset,shd,0.872439579095,0.872439579095,0.8887853655,0.6286866003497271,0.8887853655,constant,1.2250193145,1.1369266664296513,0.001,-10.444605952629407,0.9132501489329973,1000,ssc_to_shd_transfer,0.0,client_wall_time_seconds
per_seed,27,0.872439579095,0.872439579095,0.8887853655,0.6286866003497271,0.8887853655,constant,1.2250193145,1.1369266664296513,0.001,-10.444605952629407,0.9132501489329973,1000,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_client_size_quartile,1,1.1849310634506176,1.1849310634506176,1.1451412215,0.9894408638955411,1.1451412215,constant,1.3878658163,1.5173946990365192,0.001,-83.90926513221443,1.1919709388992201,243,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_client_size_quartile,2,0.9950102997673798,0.9950102997673798,0.9962225085,0.762640469265703,0.9962225085,constant,1.0291185501,0.8081757294845047,0.001,-1299.7194195885615,0.9953930050531988,187,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_client_size_quartile,3,0.8369275745503145,0.8369275745503145,0.84525433,0.5800343084831967,0.84525433,constant,0.9145421681,0.6589106187736921,0.001,-164.42602627954045,0.8394687140210445,318,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_client_size_quartile,4,0.5249660155277779,0.5249660155277779,0.5572149479999999,0.31926816698440974,0.5572149479999999,constant,0.795032576,0.5273950785884435,0.001,-6.982415234774624,0.5613006062078112,252,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_sequence_length_quartile,1,1.044075784432773,1.044075784432773,1.018017398,0.7925488596606471,1.018017398,constant,1.1414494947,0.9831151967738523,0.001,-230.6203641097286,1.046336960334243,238,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_sequence_length_quartile,2,0.715289280376494,0.715289280376494,0.7253999165,0.45995714469602056,0.7253999165,constant,0.9902280285,0.7545887180884886,0.001,-20.05361902199925,0.7329067415483483,251,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_sequence_length_quartile,3,0.8067172558774319,0.8067172558774319,0.8521561424999999,0.5875532663805347,0.8521561424999999,constant,0.9173679341,0.6622951388026851,0.001,-38.39444315551173,0.817155377605973,257,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_sequence_length_quartile,4,0.9334078671850394,0.9334078671850394,1.0238474635,0.8007234277153473,1.0238474635,constant,1.3874924122,1.5163673041709795,0.001,-4.839674476549257,1.025315919993696,254,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_communication_round_interval,1-20,0.8693838530699999,0.8693838530699999,0.8766166774999999,0.6147920347554247,0.8766166774999999,constant,1.2410231181,1.169144832798675,0.001,-9.787423975456875,0.9127172172748782,200,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_communication_round_interval,21-40,0.8986741524749999,0.8986741524749999,0.9107991335,0.6544488926967389,0.9107991335,constant,1.2417064345,1.1705451139190484,0.001,-12.302537680591447,0.9344845977745574,200,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_communication_round_interval,41-60,0.8694676790650001,0.8694676790650001,0.883962604,0.623149721792081,0.883962604,constant,1.1537222172,1.004304854551596,0.001,-11.28805945805473,0.9071632544862089,200,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_communication_round_interval,61-80,0.8727966305999999,0.8727966305999999,0.9013182095000001,0.6432574510289173,0.9013182095000001,constant,1.1993499505999998,1.0873276504606528,0.001,-9.83753915920445,0.916083716992846,200,ssc_to_shd_transfer,0.0,client_wall_time_seconds
by_communication_round_interval,81-100,0.851875580265,0.851875580265,0.8668745805,0.6038360149239292,0.8668745805,constant,1.1532112717,1.0034555284611142,0.001,-9.55254590393724,0.8953549260563637,200,ssc_to_shd_transfer,0.0,client_wall_time_seconds
without_history,all,0.85640794575,0.85640794575,0.8789284195,0.6179818340237686,0.8789284195,constant,1.1513564682000001,1.0019817228322347,0.001,-8.187256749041662,0.9072028581279882,20,ssc_to_shd_transfer,0.0,client_wall_time_seconds
with_history,all,0.8727667552857142,0.8727667552857142,0.8887853655,0.6286866003497271,0.8887853655,constant,1.2250193145,1.1369266664296513,0.001,-10.502350959862353,0.913373146141308,980,ssc_to_shd_transfer,0.0,client_wall_time_seconds
