communication_round,dataset,example_count,input_event_count,measured,model,padded_time_bins,predicted,residual,scientific_seed,selected_position,setting
49,shd,565,4653617,345.7995115175715,event_structure,60834,325.8267537227449,-19.972757794826578,27,2,joint
49,shd,255,1923656,171.71172664441073,event_structure,27223,172.23062323747047,0.5188965930597362,27,3,joint
49,shd,462,3935332,285.7297103048601,event_structure,48006,267.7808595621635,-17.94885074269655,27,4,joint
49,shd,384,3096790,229.70626384295318,event_structure,39424,220.52951568023298,-9.176748162720202,27,5,joint
49,shd,334,2671322,207.37163781504515,event_structure,33742,198.0621773272445,-9.309460487800635,27,6,joint
49,shd,342,2529508,213.49617590650865,event_structure,35926,202.21148111974446,-11.284694786764192,27,7,joint
49,shd,363,2801406,224.20035882259123,event_structure,36290,219.16444012901354,-5.035918693577685,27,8,joint
49,shd,400,3075822,247.9962307935012,event_structure,42016,235.6026260858299,-12.393604707671301,27,9,joint
50,shd,334,2671322,205.09711544482204,event_structure,33200,197.28642282482622,-7.8106926199958195,27,0,joint
50,shd,224,1835566,145.74240286230926,event_structure,22848,145.7157708887438,-0.026631973565457656,27,1,joint
50,shd,465,3536620,275.44979336542025,event_structure,47258,263.64913341443764,-11.800659950982606,27,2,joint
50,shd,363,2801406,227.61171718273184,event_structure,37377,221.06405505134796,-6.547662131383873,27,3,joint
50,shd,411,3262375,244.17028003211718,event_structure,42210,233.00893062165153,-11.161349410465647,27,4,joint
50,shd,476,3422977,281.2554346003897,event_structure,49116,267.9332653364089,-13.322169263980811,27,5,joint
50,shd,400,3075822,255.43872082444634,event_structure,43200,238.7722086976438,-16.66651212680253,27,6,joint
50,shd,321,2612269,212.03466637025613,event_structure,32996,202.71933956528198,-9.315326804974148,27,7,joint
50,shd,293,2335184,187.01974401149383,event_structure,29478,176.548036689201,-10.471707322292815,27,8,joint
50,shd,355,2918940,234.93156089984825,event_structure,38114,225.7519840814051,-9.179576818443138,27,9,joint
51,shd,322,2407095,214.21492664337305,event_structure,33282,202.55567057927317,-11.659256064099878,27,0,joint
51,shd,255,1923656,172.466967670186,event_structure,27545,172.27636977368059,-0.19059789650540893,27,1,joint
51,shd,342,2529508,211.895809477415,event_structure,35830,202.02235245453187,-9.873457022883144,27,2,joint
51,shd,355,2918940,233.10173914253642,event_structure,38337,226.2027204070381,-6.899018735498316,27,3,joint
51,shd,565,4653617,346.0365746059384,event_structure,61257,327.4488178265236,-18.587756779414804,27,4,joint
51,shd,303,2395541,188.62148328021172,event_structure,30513,183.80041986880008,-4.821063411411643,27,5,joint
51,shd,334,2671322,205.53306732118364,event_structure,33538,197.75960265759147,-7.773464663592165,27,6,joint
51,shd,326,2486328,211.57778514012253,event_structure,33032,196.6184606922269,-14.959324447895625,27,7,joint
51,shd,363,2801406,221.96294225376505,event_structure,36148,218.93963308841728,-3.0233091653477686,27,8,joint
51,shd,400,3075822,253.1178020661018,event_structure,42192,236.05735304390316,-17.06044902219864,27,9,joint
52,shd,293,2335184,186.8746703592725,event_structure,29390,176.4756281935123,-10.399042165760193,27,0,joint
52,shd,355,2918940,239.2136323465709,event_structure,38941,227.48207430820378,-11.731558038367126,27,1,joint
52,shd,342,2529508,214.89033829984885,event_structure,35570,201.52213477263228,-13.368203527216565,27,2,joint
52,shd,462,3935332,286.0466897258007,event_structure,48456,269.12897610486755,-16.91771362093317,27,3,joint
52,shd,326,2486328,205.40277998198445,event_structure,33166,196.8089310857473,-8.593848896237148,27,4,joint
52,shd,384,3096790,235.60408552701395,event_structure,40544,223.11596552249205,-12.488120004521903,27,5,joint
52,shd,303,2395541,185.411154596625,event_structure,30120,183.46035540239984,-1.9507991942251692,27,6,joint
52,shd,476,3422977,279.13979889012,event_structure,49136,267.9960833806023,-11.143715509517733,27,7,joint
52,shd,321,2612269,204.01326700871874,event_structure,32419,202.06821891614607,-1.9450480925726765,27,8,joint
52,shd,224,1835566,149.2474133415894,event_structure,23648,144.9515994032039,-4.295813938385521,27,9,joint
53,shd,476,3422977,274.5432850075179,event_structure,48116,264.86534851820204,-9.677936489315869,27,0,joint
53,shd,342,2529508,215.17743699479044,event_structure,35994,202.34687672343682,-12.830560271353619,27,1,joint
53,shd,384,3096790,232.15985748112843,event_structure,40992,224.22379554675206,-7.936061934376369,27,2,joint
53,shd,321,2612269,206.60959030403296,event_structure,33303,203.11023232991386,-3.499357974119107,27,3,joint
53,shd,565,4653617,338.5532366437138,event_structure,60172,323.32102059352553,-15.232216050188242,27,4,joint
53,shd,224,1835566,144.4884544233139,event_structure,23200,145.32829087245693,0.8398364491430357,27,5,joint
53,shd,411,3262375,246.37401308939363,event_structure,42320,233.28993599226135,-13.08407709713228,27,6,joint
53,shd,322,2407095,215.16030565352028,event_structure,34088,203.8019599949506,-11.358345658569675,27,7,joint
53,shd,334,2671322,210.92959521243282,event_structure,34262,198.8894928471101,-12.040102365322724,27,8,joint
53,shd,363,2801406,217.7949417278013,event_structure,35711,218.2832284992893,0.48828677148799216,27,9,joint
54,shd,224,1835566,146.411294644641,event_structure,23136,145.39261960983697,-1.0186750348040334,27,0,joint
54,shd,400,3075822,248.76489623141202,event_structure,42224,236.14066123552323,-12.624234995888798,27,1,joint
54,shd,342,2529508,213.80958444393843,event_structure,35708,201.78543782839745,-12.024146615540985,27,2,joint
54,shd,384,2739089,231.97529548664872,event_structure,40384,224.0640325379876,-7.911262948661118,27,3,joint
54,shd,476,3422977,287.6341508083359,event_structure,50092,271.0629163927837,-16.571234415552226,27,4,joint
54,shd,462,3935332,276.90529419846246,event_structure,47854,267.3323565341519,-9.57293766431053,27,5,joint
54,shd,384,3096790,228.99987492695257,event_structure,40096,222.04929117381005,-6.950583753142524,27,6,joint
54,shd,293,2335184,185.73033853055264,event_structure,28743,176.03857509765623,-9.691763432896408,27,7,joint
54,shd,321,2612269,203.163393079102,event_structure,33339,203.15803682106196,-0.005356258040052353,27,8,joint
54,shd,411,3262375,240.05005580998485,event_structure,40601,229.17307153450076,-10.87698427548409,27,9,joint
55,shd,355,2945691,255.50264224306719,event_structure,39801,224.4265980017152,-31.07604424135198,27,0,joint
55,shd,400,3075822,246.4930048071281,event_structure,42256,236.22416234452578,-10.268842462602322,27,1,joint
55,shd,384,3096790,229.78801902754108,event_structure,40224,222.3497755321954,-7.438243495345688,27,2,joint
55,shd,355,2918940,234.16929826976116,event_structure,38138,225.7999224524416,-8.369375817319565,27,3,joint
55,shd,321,2612269,208.74336320420593,event_structure,33562,203.46320399954823,-5.280159204657707,27,4,joint
55,shd,322,2407095,206.9305050425882,event_structure,33766,203.28081179527874,-3.6496932473094716,27,5,joint
55,shd,411,3262375,238.5629609367232,event_structure,41298,230.77007691148026,-7.792884025242927,27,6,joint
55,shd,476,3422977,277.7430288929869,event_structure,49720,269.85479579856417,-7.888233094422731,27,7,joint
55,shd,303,2395541,188.57126418278403,event_structure,30290,183.60029998088942,-4.970964201894617,27,8,joint
55,shd,363,2801406,218.40379086297193,event_structure,35935,218.6129449981221,0.20915413515015757,27,9,joint
56,shd,355,2945691,239.44944065752838,event_structure,38299,220.80711693385217,-18.642323723676213,27,0,joint
56,shd,384,3096790,237.62027912813434,event_structure,41024,224.30446547311328,-13.31581365502106,27,1,joint
56,shd,293,2335184,190.1302851808677,event_structure,29372,176.46119159745297,-13.669093583414735,27,2,joint
56,shd,411,3262375,239.23779597101367,event_structure,41104,230.31538262609854,-8.922413344915128,27,3,joint
56,shd,476,3422977,288.30418410940905,event_structure,49700,269.79036934801354,-18.51381476139551,27,4,joint
56,shd,255,1923656,169.96993662994777,event_structure,27325,172.23982425267798,2.2698876227302094,27,5,joint
56,shd,400,3075822,254.80705004903766,event_structure,43392,239.30998158230852,-15.497068466729132,27,6,joint
56,shd,321,2612269,207.5033946794311,event_structure,33293,203.09702592397605,-4.406368755455048,27,7,joint
56,shd,384,2739089,235.984453097557,event_structure,40928,225.39729021010805,-10.587162887448955,27,8,joint
56,shd,565,4653617,336.20970954667655,event_structure,60304,323.81740633163326,-12.392303215043285,27,9,joint
57,shd,334,2671322,200.69013146797622,event_structure,33588,197.8325938107306,-2.857537657245615,27,0,joint
57,shd,355,2918940,236.78795951230447,event_structure,38845,227.27312685577465,-9.51483265652982,27,1,joint
57,shd,224,1835566,148.87204664870416,event_structure,23648,144.9515994032039,-3.92044724550027,27,2,joint
57,shd,363,2801406,220.54139358616155,event_structure,36709,219.8597999815837,-0.6815936045778415,27,3,joint
57,shd,322,2407095,205.16225239672323,event_structure,33538,202.9303656296628,-2.2318867670604448,27,4,joint
57,shd,321,2612269,205.45706877344432,event_structure,33363,203.1901333350944,-2.2669354383499183,27,5,joint
57,shd,465,3536620,286.90006123359154,event_structure,47746,265.0794908971094,-21.82057033648215,27,6,joint
57,shd,400,3075822,245.7494562948666,event_structure,42096,235.8085903728205,-9.9408659220461,27,7,joint
57,shd,565,4653617,341.52737259969103,event_structure,60307,323.8287067860176,-17.698665813673415,27,8,joint
57,shd,384,2739089,231.84039913779165,event_structure,40160,223.53274833591638,-8.307650801875269,27,9,joint
58,shd,293,2335184,190.99848919526465,event_structure,29595,176.64897601397195,-14.349513181292707,27,0,joint
58,shd,400,3075822,250.6352940388359,event_structure,43088,238.46149709064946,-12.173796948186435,27,1,joint
58,shd,363,2801406,225.81955893215522,event_structure,36590,219.65750668121348,-6.162052250941741,27,2,joint
58,shd,462,3935332,278.117830860683,event_structure,48028,267.8460640474199,-10.271766813263127,27,3,joint
58,shd,355,2945691,239.03701873271223,event_structure,39239,223.01610922005977,-16.02090951265245,27,4,joint
58,shd,384,2739089,232.62862278812105,event_structure,40608,224.6057256027192,-8.02289718540186,27,5,joint
58,shd,255,1923656,170.0156040102649,event_structure,27767,172.3359265962273,2.3203225859624013,27,6,joint
58,shd,411,3262375,239.24474973190527,event_structure,41597,231.48589396363548,-7.758855768269797,27,7,joint
58,shd,355,2918940,238.61636468525177,event_structure,39045,227.7107818850019,-10.905582800249874,27,8,joint
58,shd,384,3096790,229.46902284762766,event_structure,40192,222.27433065087018,-7.194692196757472,27,9,joint
59,shd,565,4653617,332.063788800306,event_structure,59798,321.9235293282836,-10.140259472022365,27,0,joint
59,shd,384,2739089,225.6059387850766,event_structure,39680,222.4301521640656,-3.1757866210110137,27,1,joint
59,shd,363,2801406,224.77872595815924,event_structure,36553,219.59537996423308,-5.183345993926167,27,2,joint
59,shd,342,2529508,214.145956639631,event_structure,35654,201.6818113277003,-12.464145311930707,27,3,joint
59,shd,355,2918940,237.96846382007726,event_structure,39354,228.40452596279317,-9.563937857284088,27,4,joint
59,shd,400,3075822,259.1643211190801,event_structure,43184,238.72768582264246,-20.436635296437657,27,5,joint
59,shd,384,3096790,232.10410282349685,event_structure,40352,222.65369997441837,-9.450402849078472,27,6,joint
59,shd,303,2395541,187.56656237485828,event_structure,30560,183.84495887756805,-3.721603497290232,27,7,joint
59,shd,322,2407095,210.88258220400036,event_structure,33476,202.8377794886752,-8.044802715325147,27,8,joint
59,shd,293,2335184,190.68129394005624,event_structure,30176,177.22710783216064,-13.454186107895595,27,9,joint
60,shd,462,3935332,282.3519553244888,event_structure,48344,268.7906352801393,-13.561320044349486,27,0,joint
60,shd,224,1835566,147.51714757884463,event_structure,23328,145.20762833636365,-2.309519242480974,27,1,joint
60,shd,334,2671322,206.8515252384768,event_structure,34002,198.46590877454776,-8.38561646392904,27,2,joint
60,shd,255,1923656,171.08097193233345,event_structure,27577,172.28356213222207,1.2025901998886184,27,3,joint
60,shd,565,4653617,334.3457011883969,event_structure,60310,323.8400080811556,-10.505693107241314,27,4,joint
60,shd,384,3096790,225.12214400030686,event_structure,39200,220.04505371011453,-5.077090290192331,27,5,joint
60,shd,322,2407095,208.91015066350107,event_structure,33524,202.90935704120568,-6.00079362229539,27,6,joint
60,shd,476,3422977,282.67622788403634,event_structure,49540,269.2769125198553,-13.399315364181064,27,7,joint
60,shd,400,3075822,244.4740685089175,event_structure,42064,235.72605825690778,-8.74801025200972,27,8,joint
60,shd,465,3536620,282.22771789272645,event_structure,47778,265.17455700041944,-17.053160892307005,27,9,joint
61,shd,255,1923656,165.4329531738143,event_structure,26964,172.22977676449148,6.796823590677178,27,0,joint
61,shd,293,2335184,190.5867899268827,event_structure,30190,177.2425807614951,-13.344209165387582,27,1,joint
61,shd,326,2486328,203.37797696463392,event_structure,33434,197.20650688708326,-6.1714700775506515,27,2,joint
61,shd,465,3536620,275.1079234701464,event_structure,47361,263.9479742188595,-11.15994925128689,27,3,joint
61,shd,321,2612269,204.2303433879598,event_structure,32973,202.69127686461013,-1.5390665233496748,27,4,joint
61,shd,355,2918940,230.47067688266264,event_structure,38352,226.23346370128127,-4.237213181381378,27,5,joint
61,shd,303,2395541,186.86624711359113,event_structure,30248,183.56470160113338,-3.30154551245775,27,6,joint
61,shd,400,3075822,247.31710315327632,event_structure,41440,234.15624020009307,-13.160862953183255,27,7,joint
61,shd,224,1835566,147.18649439209145,event_structure,23328,145.20762833636365,-1.9788660557277922,27,8,joint
61,shd,334,2671322,206.47165374403903,event_structure,33644,197.91524795591147,-8.556405788127563,27,9,joint
62,shd,462,3935332,275.12861600035353,event_structure,47706,266.89903757471586,-8.22957842563767,27,0,joint
62,shd,384,2739089,227.42863769890087,event_structure,40640,224.68394999346344,-2.7446877054374283,27,1,joint
62,shd,321,2612269,203.94344190730035,event_structure,32968,202.6851990546503,-1.2582428526500564,27,2,joint
62,shd,326,2486328,212.10988062959717,event_structure,33688,197.60338744609805,-14.506493183499117,27,3,joint
62,shd,565,4653617,345.1604621479553,event_structure,61029,326.5725110036293,-18.587951144325984,27,4,joint
62,shd,293,2335184,188.0456192856599,event_structure,29909,176.94576008358956,-11.099859202070348,27,5,joint
62,shd,224,1835566,145.91774924901964,event_structure,23232,145.29713000071717,-0.6206192483024608,27,6,joint
62,shd,384,3096790,234.78024391861487,event_structure,40896,223.98300653731087,-10.797237381304,27,7,joint
62,shd,322,2407095,207.2961415497057,event_structure,33590,203.00891689635216,-4.287224653353547,27,8,joint
62,shd,334,2671322,204.7355132372574,event_structure,33662,197.9420174762289,-6.79349576102851,27,9,joint
63,shd,384,2739089,226.2559831935164,event_structure,40320,223.91116733620413,-2.344815857312284,27,0,joint
63,shd,255,1923656,168.31487109741835,event_structure,27544,172.27615263114387,3.9612815337255256,27,1,joint
63,shd,326,2486328,210.1153991152054,event_structure,33000,196.57380621320078,-13.541592902004624,27,2,joint
63,shd,224,1835566,146.00621120715337,event_structure,22976,145.56527936299392,-0.44093184415945075,27,3,joint
63,shd,384,3096790,225.5387106420994,event_structure,39712,221.16881124475606,-4.369899397343346,27,4,joint
63,shd,334,2671322,216.40361923759758,event_structure,34708,199.6610516566526,-16.74256758094498,27,5,joint
63,shd,465,3536620,278.3906679807907,event_structure,47840,265.3591877203513,-13.031480260439366,27,6,joint
63,shd,293,2335184,188.7640300721259,event_structure,29468,176.5396559612833,-12.224374110842604,27,7,joint
63,shd,342,2529508,210.49472487835376,event_structure,35286,200.99614600578377,-9.498578872569993,27,8,joint
63,shd,355,2945691,238.70921501581486,event_structure,39661,224.06916189553465,-14.640053120280214,27,9,joint
64,shd,321,2612269,204.54642897587595,event_structure,32876,202.5748245310291,-1.9716044448468608,27,0,joint
64,shd,384,2739089,236.66770278557482,event_structure,40768,224.9989269520853,-11.66877583348952,27,1,joint
64,shd,411,3262375,245.1495324418044,event_structure,41979,232.42637991617892,-12.723152525625494,27,2,joint
64,shd,293,2335184,196.17312593770333,event_structure,30053,177.09423899841852,-19.078886939284814,27,3,joint
64,shd,462,3935332,283.0869148382551,event_structure,48002,267.76901204414696,-15.317902794108136,27,4,joint
64,shd,326,2486328,212.78444969954498,event_structure,33856,197.87640592630044,-14.908043773244543,27,5,joint
64,shd,384,3096790,275.64440535456157,event_structure,40000,221.8262053265231,-53.81820002803846,27,6,joint
64,shd,355,2918940,239.87298727818367,event_structure,38879,227.34689011835383,-12.526097159829845,27,7,joint
64,shd,342,2529508,211.48371593457415,event_structure,34844,200.22110609016306,-11.262609844411088,27,8,joint
64,shd,224,1835566,151.1261910923924,event_structure,22912,145.63913794835628,-5.4870531440361106,27,9,joint
65,shd,355,2918940,234.36535757400318,event_structure,38259,226.04371498304442,-8.32164259095876,27,0,joint
65,shd,363,2801406,220.93347184288794,event_structure,36694,219.8340931945785,-1.0993786483094539,27,1,joint
65,shd,293,2335184,187.0363278516176,event_structure,29007,176.19631393593966,-10.840013915677957,27,2,joint
65,shd,565,4653617,340.57037019943755,event_structure,59617,321.252000893119,-19.318369306318573,27,3,joint
65,shd,322,2407095,212.28477638837634,event_structure,33512,202.89139700472072,-9.393379383655628,27,4,joint
65,shd,384,2739089,234.15469221488883,event_structure,40032,223.2338979729019,-10.920794241986925,27,5,joint
65,shd,326,2486328,218.41447730065886,event_structure,33842,197.85333847837626,-20.5611388222826,27,6,joint
65,shd,384,3096790,228.99465101234165,event_structure,39840,221.45877533828946,-7.535875674052193,27,7,joint
65,shd,400,3075822,251.10242668077666,event_structure,41952,235.43873540803486,-15.6636912727418,27,8,joint
65,shd,255,1923656,172.74396112865568,event_structure,27479,172.26303232527346,-0.480928803382227,27,9,joint
66,shd,326,2486328,209.98552942855568,event_structure,33720,197.6547509821877,-12.330778446367987,27,0,joint
66,shd,303,2395541,194.30279521788037,event_structure,31362,184.72733141566266,-9.575463802217712,27,1,joint
66,shd,384,2739089,234.39449465397024,event_structure,40576,224.52771013548033,-9.866784518489908,27,2,joint
66,shd,462,3935332,285.3169634849046,event_structure,48222,268.42419473785696,-16.892768747047626,27,3,joint
66,shd,465,3536620,285.26022013713344,event_structure,47671,264.85728793363216,-20.40293220350128,27,4,joint
66,shd,322,2407095,219.49217291972286,event_structure,34032,203.7091521694116,-15.783020750311266,27,5,joint
66,shd,384,3096790,229.72893363969865,event_structure,39680,221.09687744262249,-8.632056197076167,27,6,joint
66,shd,321,2612269,212.6094684903294,event_structure,32699,202.370313310823,-10.239155179506383,27,7,joint
66,shd,476,3422977,281.90344638434294,event_structure,48332,265.5156996881991,-16.387746696143836,27,8,joint
66,shd,565,4653617,353.4516002065575,event_structure,61142,327.0062385337784,-26.445361672779086,27,9,joint
67,shd,462,3935332,278.6351486309174,event_structure,47066,265.06440027301585,-13.57074835790155,27,0,joint
67,shd,411,3262375,247.73566442784946,event_structure,41998,232.47390576378496,-15.261758664064502,27,1,joint
67,shd,322,2407095,214.1534398458811,event_structure,33752,203.25884519446015,-10.89459465142096,27,2,joint
67,shd,400,3075822,266.09864733663005,event_structure,43488,239.5812730527049,-26.517374283925164,27,3,joint
67,shd,326,2486328,218.65594672356823,event_structure,34712,199.39271666951242,-19.26323005405581,27,4,joint
67,shd,255,1923656,174.06307574233563,event_structure,27318,172.23903473716962,-1.8240410051660092,27,5,joint
67,shd,565,4653617,348.35290210523726,event_structure,59739,321.7042870637331,-26.648615041504172,27,6,joint
67,shd,355,2918940,242.72370110891165,event_structure,38878,227.34471686373183,-15.378984245179822,27,7,joint
67,shd,334,2671322,218.63662772640825,event_structure,34072,198.57801659740392,-20.058611129004333,27,8,joint
67,shd,363,2801406,226.4308528006119,event_structure,36692,219.83067013569973,-6.600182664912154,27,9,joint
68,shd,476,3422977,280.02117630336795,event_structure,48712,266.6764478438271,-13.344728459540875,27,0,joint
68,shd,255,1923656,174.5556145698183,event_structure,27544,172.27615263114387,-2.279461938674416,27,1,joint
68,shd,293,2335184,196.28283778829518,event_structure,29844,176.88126594486982,-19.40157184342536,27,2,joint
68,shd,462,3935332,288.6163760936362,event_structure,48230,268.4481559265031,-20.168220167133086,27,3,joint
68,shd,342,2529508,215.07851916736809,event_structure,35486,201.36432050279507,-13.714198664573019,27,4,joint
68,shd,326,2486328,211.52464180757804,event_structure,33952,198.03611798475583,-13.488523822822202,27,5,joint
68,shd,321,2612269,210.64983891230676,event_structure,32823,202.51249980848377,-8.137339103822995,27,6,joint
68,shd,465,3536620,284.57801550809,event_structure,47412,264.09655394979825,-20.481461558291755,27,7,joint
68,shd,384,3096790,232.83143243902018,event_structure,39904,221.60508720898463,-11.226345230035548,27,8,joint
68,shd,355,2918940,239.74561757068525,event_structure,38258,226.0416858376376,-13.703931733047654,27,9,joint
69,shd,342,2529508,212.3527414578904,event_structure,35354,201.12012115420418,-11.232620303686218,27,0,joint
69,shd,355,2918940,236.9466974567743,event_structure,37939,225.40664339047942,-11.540054066294886,27,1,joint
69,shd,321,2612269,213.60302600753738,event_structure,33211,202.9899289432575,-10.613097064279884,27,2,joint
69,shd,476,3422977,286.99264997895216,event_structure,49224,268.2731475196432,-18.719502459308956,27,3,joint
69,shd,293,2335184,187.97542862304473,event_structure,29124,176.27538353267448,-11.700045090370253,27,4,joint
69,shd,363,2801406,223.20970736783087,event_structure,35902,218.56347324786896,-4.6462341199619175,27,5,joint
69,shd,255,1923656,168.6189203899548,event_structure,27633,172.2972828163539,3.6783624263991044,27,6,joint
69,shd,322,2407095,211.780341009791,event_structure,33402,202.72880720891055,-9.051533800880435,27,7,joint
69,shd,565,4653617,351.4567924123075,event_structure,60276,323.7119759899125,-27.74481642239499,27,8,joint
69,shd,384,2739089,235.01437684439395,event_structure,40800,225.07818859430392,-9.936188250090026,27,9,joint
70,shd,462,3935332,291.6515829245079,event_structure,49004,270.8107259099687,-20.84085701453921,27,0,joint
70,shd,322,2407095,212.0857787544676,event_structure,33690,203.16226591625548,-8.923512838212133,27,1,joint
70,shd,400,3075822,256.56899876573607,event_structure,42096,235.8085903728205,-20.760408392915565,27,2,joint
70,shd,334,2671322,216.04812307626966,event_structure,34262,198.8894928471101,-17.15863022915957,27,3,joint
70,shd,342,2529508,216.44654947584382,event_structure,35346,201.10547119288537,-15.341078282958449,27,4,joint
70,shd,384,3096790,234.94477355993303,event_structure,39744,221.24096847376757,-13.70380508616546,27,5,joint
70,shd,355,2918940,238.7907888251504,event_structure,38396,226.3239505976086,-12.466838227541814,27,6,joint
70,shd,384,2739089,242.37060885304558,event_structure,41312,226.3740637220875,-15.996545130958083,27,7,joint
70,shd,293,2335184,193.99921776613328,event_structure,30285,177.349448873469,-16.649768892664298,27,8,joint
70,shd,565,4653617,342.63202355256345,event_structure,59840,322.07980339119524,-20.55222016136821,27,9,joint
71,shd,334,2671322,211.7506151606468,event_structure,33950,198.3835596794396,-13.367055481207188,27,0,joint
71,shd,255,1923656,168.1934490598776,event_structure,27005,172.22773276270584,4.034283702828247,27,1,joint
71,shd,224,1835566,151.69607441008176,event_structure,23424,145.1240409945043,-6.572033415577465,27,2,joint
71,shd,400,3075822,253.15988537106463,event_structure,41840,235.15382207843084,-18.006063292633797,27,3,joint
71,shd,321,2612269,207.00066867851842,event_structure,33077,202.81953509319112,-4.181133585327302,27,4,joint
71,shd,565,4653617,340.4874885078195,event_structure,60541,324.71272270551515,-15.77476580230433,27,5,joint
71,shd,411,3262375,244.2167746181031,event_structure,41600,231.49316732293107,-12.72360729517203,27,6,joint
71,shd,355,2918940,240.63436581400288,event_structure,38628,226.80856801863763,-13.825797795365247,27,7,joint
71,shd,363,2801406,227.1243726911218,event_structure,35630,218.16754510146882,-8.956827589652988,27,8,joint
71,shd,293,2335184,192.29613860106878,event_structure,29436,176.51309997294777,-15.783038628121005,27,9,joint
72,shd,565,4653617,344.09379679005065,event_structure,60635,325.06926700247163,-19.024529787579013,27,0,joint
72,shd,400,3075822,259.6109898343258,event_structure,43024,238.2849449818483,-21.32604485247748,27,1,joint
72,shd,322,2407095,217.93559072642483,event_structure,33854,203.42021717963564,-14.515373546789192,27,2,joint
72,shd,342,2529508,212.44036741953613,event_structure,35506,201.4017257100976,-11.038641709438537,27,3,joint
72,shd,363,2801406,223.4858290215194,event_structure,36318,219.2094236869258,-4.276405334593619,27,4,joint
72,shd,334,2671322,210.15889513273552,event_structure,33648,197.92118825596583,-12.237706876769693,27,5,joint
72,shd,293,2335184,195.6612870472016,event_structure,29474,176.544679719413,-19.116607327788586,27,6,joint
72,shd,465,3536620,285.2641234033899,event_structure,48262,266.63112816690466,-18.632995236485215,27,7,joint
72,shd,321,2612269,209.44573158906772,event_structure,32816,202.5043374547214,-6.941394134346325,27,8,joint
72,shd,326,2486328,209.72249991720176,event_structure,33350,197.07952984292535,-12.642970074276406,27,9,joint
73,shd,255,1923656,167.34704739045807,event_structure,27446,172.25712324184985,4.910075851391781,27,0,joint
73,shd,224,1835566,148.79653296719474,event_structure,23008,145.5293832185156,-3.267149748679145,27,1,joint
73,shd,363,2801406,230.51714107529207,event_structure,37024,220.41331577276048,-10.10382530253159,27,2,joint
73,shd,384,2739089,238.9671278880615,event_structure,41312,226.3740637220875,-12.593064165973999,27,3,joint
73,shd,465,3536620,279.4338776809185,event_structure,47851,265.3920052950099,-14.041872385908619,27,4,joint
73,shd,303,2395541,191.58803683138748,event_structure,29978,183.35197402501956,-8.236062806367926,27,5,joint
73,shd,411,3262375,246.06152153460135,event_structure,41810,232.00675231806997,-14.054769216531383,27,6,joint
73,shd,355,2918940,235.07196097660812,event_structure,38113,225.7499896576859,-9.321971318922238,27,7,joint
73,shd,565,4653617,344.3829846247381,event_structure,60887,326.02910564724095,-18.353878977497175,27,8,joint
73,shd,400,3075822,253.6709248095829,event_structure,41552,234.4323882524767,-19.238536557106215,27,9,joint
74,shd,384,2739089,233.97059914893396,event_structure,40704,224.8410235744924,-9.12957557444156,27,0,joint
74,shd,462,3935332,287.3003424843205,event_structure,48022,267.8282737693652,-19.4720687149553,27,1,joint
74,shd,363,2801406,228.4792758782803,event_structure,36516,219.53362100638412,-8.945654871896181,27,2,joint
74,shd,565,4653617,338.04391879212346,event_structure,59430,320.56153940939726,-17.482379382726208,27,3,joint
74,shd,384,3096790,233.782363121387,event_structure,39904,221.60508720898463,-12.177275912402365,27,4,joint
74,shd,411,3262375,245.64042120899134,event_structure,41588,231.46408468719358,-14.176336521797765,27,5,joint
74,shd,334,2671322,211.20442850111482,event_structure,34352,199.04066139448435,-12.163767106630473,27,6,joint
74,shd,303,2395541,199.2631734620874,event_structure,31203,184.53443014827747,-14.728743313809929,27,7,joint
74,shd,400,3075822,257.1023828741271,event_structure,42192,236.05735304390316,-21.04502983022394,27,8,joint
74,shd,465,3536620,284.41700418202305,event_structure,47893,265.5174761031582,-18.899528078864876,27,9,joint
75,shd,465,3536620,277.00021684376986,event_structure,47590,264.6182702009761,-12.381946642793764,27,0,joint
75,shd,400,3075822,247.28320783633464,event_structure,40784,232.5896740793438,-14.693533756990831,27,1,joint
75,shd,462,3935332,287.47667821293385,event_structure,47614,266.63137252422837,-20.84530568870548,27,2,joint
75,shd,293,2335184,190.66842226954742,event_structure,29672,176.7182863745221,-13.950135895025312,27,3,joint
75,shd,224,1835566,148.53167946945362,event_structure,23232,145.29713000071717,-3.2345494687364464,27,4,joint
75,shd,355,2945691,262.6923363032216,event_structure,39706,224.18361810240674,-38.50871820081488,27,5,joint
75,shd,334,2671322,215.76141151240012,event_structure,33942,198.37096129918348,-17.39045021321664,27,6,joint
75,shd,255,1923656,179.3356469870038,event_structure,27249,172.23249770141877,-7.103149285585033,27,7,joint
75,shd,384,2739089,242.22502589392658,event_structure,40256,223.75915586601002,-18.465870027916566,27,8,joint
75,shd,476,3422977,287.1926353353142,event_structure,48996,267.5575375928603,-19.635097742453922,27,9,joint
76,shd,224,1835566,147.6442944939032,event_structure,23840,144.82842947890015,-2.8158650150030553,27,0,joint
76,shd,462,3935332,287.38400598471793,event_structure,48184,268.31050927978947,-19.07349670492846,27,1,joint
76,shd,322,2407095,220.50161942586809,event_structure,33688,203.15916955261957,-17.342449873248512,27,2,joint
76,shd,355,2945691,240.1675091516542,event_structure,38922,222.2496793480908,-17.917829803563393,27,3,joint
76,shd,384,2739089,241.49087273510332,event_structure,41664,227.2945614671038,-14.196311267999533,27,4,joint
